n,t,dt,action,error
7954,3.716450410019331e-05,1e-12,accept,9.055539206961806e-20
7955,3.716450510019331e-05,1e-12,accept,9.058773533413171e-20
7956,3.7164506100193314e-05,1e-12,accept,9.049992185459311e-20
7957,3.716450710019332e-05,1e-12,accept,9.042385774021954e-20
7958,3.716450810019332e-05,1e-12,accept,9.040157050847095e-20
7959,3.716450910019332e-05,1e-12,accept,9.056897154833189e-20
7960,3.7164510100193325e-05,1e-12,accept,9.048910063535943e-20
7961,3.716451110019333e-05,1e-12,accept,9.061558432844984e-20
7962,3.716451210019333e-05,1e-12,accept,9.049661849130265e-20
7963,3.7164513100193334e-05,1e-12,accept,9.050554286343298e-20
7964,3.7164514100193337e-05,1e-12,accept,9.056791375337061e-20
7965,3.716451510019334e-05,1e-12,accept,9.043578504702292e-20
7966,3.716451610019334e-05,1e-12,accept,9.058184937061505e-20
7967,3.7164517100193345e-05,1e-12,accept,9.034543143985336e-20
7968,3.716451810019335e-05,1e-12,accept,9.048144606185771e-20
7969,3.716451910019335e-05,1e-12,accept,9.055762667711024e-20
7970,3.716452010019335e-05,1e-12,accept,9.060300849737942e-20
7971,3.7164521100193356e-05,1e-12,accept,9.055400068236816e-20
7972,3.716452210019336e-05,1e-12,accept,9.036682979804924e-20
7973,3.716452310019336e-05,1e-12,accept,9.051218549259235e-20
7974,3.7164524100193364e-05,1e-12,accept,9.044932652781315e-20
7975,3.716452510019337e-05,1e-12,accept,9.048544417965088e-20
7976,3.716452610019337e-05,1e-12,accept,9.042982273078706e-20
7977,3.716452710019337e-05,1e-12,accept,9.039155306715275e-20
7978,3.7164528100193375e-05,1e-12,accept,9.057795865570461e-20
7979,3.716452910019338e-05,1e-12,accept,9.054671462011634e-20
7980,3.716453010019338e-05,1e-12,accept,9.04793587235483e-20
7981,3.7164531100193384e-05,1e-12,accept,9.050082760824441e-20
7982,3.7164532100193387e-05,1e-12,accept,9.04586698006025e-20
7983,3.716453310019339e-05,1e-12,accept,9.051896417351124e-20
7984,3.716453410019339e-05,1e-12,accept,9.051479441615879e-20
7985,3.7164535100193395e-05,1e-12,accept,9.045334984826309e-20
7986,3.71645361001934e-05,1e-12,accept,9.044447302164178e-20
7987,3.71645371001934e-05,1e-12,accept,9.051402338234581e-20
7988,3.71645381001934e-05,1e-12,accept,9.049283565807915e-20
7989,3.7164539100193406e-05,1e-12,accept,9.053244917454999e-20
7990,3.716454010019341e-05,1e-12,accept,9.05105113859759e-20
7991,3.716454110019341e-05,1e-12,accept,9.051612783894362e-20
7992,3.7164542100193414e-05,1e-12,accept,9.056098222669608e-20
7993,3.716454310019342e-05,1e-12,accept,9.03828549870965e-20
7994,3.716454410019342e-05,1e-12,accept,9.04551014991252e-20
7995,3.716454510019342e-05,1e-12,accept,9.056927121223897e-20
7996,3.7164546100193426e-05,1e-12,accept,9.060770026157066e-20
7997,3.716454710019343e-05,1e-12,accept,9.055460786677946e-20
7998,3.716454810019343e-05,1e-12,accept,9.041025210282853e-20
7999,3.7164549100193434e-05,1e-12,accept,9.060960188087683e-20
8000,3.716455010019344e-05,1e-12,accept,9.042970069913855e-20
8001,3.716455110019344e-05,1e-12,accept,9.065881875798674e-20
8002,3.716455210019344e-05,1e-12,accept,9.057815093737321e-20
8003,3.7164553100193445e-05,1e-12,accept,9.03512129804525e-20
8004,3.716455410019345e-05,1e-12,accept,9.044858911086691e-20
8005,3.716455510019345e-05,1e-12,accept,9.060987262144775e-20
8006,3.716455610019345e-05,1e-12,accept,9.052220754631662e-20
8007,3.7164557100193456e-05,1e-12,accept,9.05022657547473e-20
8008,3.716455810019346e-05,1e-12,accept,9.042145345981399e-20
8009,3.716455910019346e-05,1e-12,accept,9.057414687631455e-20
8010,3.7164560100193464e-05,1e-12,accept,9.054431717508645e-20
8011,3.716456110019347e-05,1e-12,accept,9.05064545190945e-20
8012,3.716456210019347e-05,1e-12,accept,9.04609570291956e-20
8013,3.716456310019347e-05,1e-12,accept,9.063068188542706e-20
8014,3.7164564100193476e-05,1e-12,accept,9.049137214705858e-20
8015,3.716456510019348e-05,1e-12,accept,9.04599762238387e-20
8016,3.716456610019348e-05,1e-12,accept,9.045386973783226e-20
8017,3.7164567100193484e-05,1e-12,accept,9.047026703952712e-20
8018,3.716456810019349e-05,1e-12,accept,9.045925555621026e-20
8019,3.716456910019349e-05,1e-12,accept,9.046240538758651e-20
8020,3.716457010019349e-05,1e-12,accept,9.049355593267078e-20
8021,3.7164571100193495e-05,1e-12,accept,9.037922021218564e-20
8022,3.71645721001935e-05,1e-12,accept,9.04353295337199e-20
8023,3.71645731001935e-05,1e-12,accept,9.058710120348978e-20
8024,3.71645741001935e-05,1e-12,accept,9.070445599609372e-20
8025,3.7164575100193506e-05,1e-12,accept,9.046553977290735e-20
8026,3.716457610019351e-05,1e-12,accept,9.052572937301059e-20
8027,3.716457710019351e-05,1e-12,accept,9.048770095727976e-20
8028,3.7164578100193514e-05,1e-12,accept,9.051196255343961e-20
8029,3.716457910019352e-05,1e-12,accept,9.033018749214244e-20
8030,3.716458010019352e-05,1e-12,accept,9.050450405550357e-20
8031,3.716458110019352e-05,1e-12,accept,9.049135743342498e-20
8032,3.7164582100193526e-05,1e-12,accept,9.049126235549112e-20
8033,3.716458310019353e-05,1e-12,accept,9.063885781160855e-20
8034,3.716458410019353e-05,1e-12,accept,9.053466756734892e-20
8035,3.7164585100193534e-05,1e-12,accept,9.059709370266391e-20
8036,3.716458610019354e-05,1e-12,accept,9.053100320871184e-20
8037,3.716458710019354e-05,1e-12,accept,9.051759248669149e-20
8038,3.716458810019354e-05,1e-12,accept,9.061204896708698e-20
8039,3.7164589100193545e-05,1e-12,accept,9.049371194728861e-20
8040,3.716459010019355e-05,1e-12,accept,9.035545755732687e-20
8041,3.716459110019355e-05,1e-12,accept,9.064180368049974e-20
8042,3.7164592100193553e-05,1e-12,accept,9.063675540871725e-20
8043,3.7164593100193556e-05,1e-12,accept,9.040312018982996e-20
8044,3.716459410019356e-05,1e-12,accept,9.054730974732367e-20
8045,3.716459510019356e-05,1e-12,accept,9.050204940445497e-20
8046,3.7164596100193565e-05,1e-12,accept,9.061987263036398e-20
8047,3.716459710019357e-05,1e-12,accept,9.055872976053023e-20
8048,3.716459810019357e-05,1e-12,accept,9.060644948768797e-20
8049,3.716459910019357e-05,1e-12,accept,9.047008234865012e-20
8050,3.7164600100193576e-05,1e-12,accept,9.049540455328963e-20
8051,3.716460110019358e-05,1e-12,accept,9.05206870218264e-20
8052,3.716460210019358e-05,1e-12,accept,9.064296390794611e-20
8053,3.7164603100193584e-05,1e-12,accept,9.053667992432572e-20
8054,3.716460410019359e-05,1e-12,accept,9.053968683478377e-20
8055,3.716460510019359e-05,1e-12,accept,9.050177521869251e-20
8056,3.716460610019359e-05,1e-12,accept,9.049571333185262e-20
8057,3.7164607100193595e-05,1e-12,accept,9.058051963139269e-20
8058,3.71646081001936e-05,1e-12,accept,9.057739926603566e-20
8059,3.71646091001936e-05,1e-12,accept,9.069657066765321e-20
8060,3.7164610100193603e-05,1e-12,accept,9.056513382220863e-20
8061,3.7164611100193606e-05,1e-12,accept,9.054119879768456e-20
8062,3.716461210019361e-05,1e-12,accept,9.040888473827996e-20
8063,3.716461310019361e-05,1e-12,accept,9.050488083835243e-20
8064,3.7164614100193615e-05,1e-12,accept,9.047260629009926e-20
8065,3.716461510019362e-05,1e-12,accept,9.045625024632893e-20
8066,3.716461610019362e-05,1e-12,accept,9.044619041088966e-20
8067,3.716461710019362e-05,1e-12,accept,9.046996458366337e-20
8068,3.7164618100193626e-05,1e-12,accept,9.043095825057799e-20
8069,3.716461910019363e-05,1e-12,accept,9.061379707810669e-20
8070,3.716462010019363e-05,1e-12,accept,9.05045616741469e-20
8071,3.7164621100193634e-05,1e-12,accept,9.039170033103536e-20
8072,3.716462210019364e-05,1e-12,accept,9.033422302533874e-20
8073,3.716462310019364e-05,1e-12,accept,9.043908989292509e-20
8074,3.716462410019364e-05,1e-12,accept,9.057872325424003e-20
8075,3.7164625100193645e-05,1e-12,accept,9.035516363890734e-20
8076,3.716462610019365e-05,1e-12,accept,9.03656189226522e-20
8077,3.716462710019365e-05,1e-12,accept,9.048294386205165e-20
8078,3.7164628100193654e-05,1e-12,accept,9.053560511708303e-20
8079,3.7164629100193656e-05,1e-12,accept,9.047763069918054e-20
8080,3.716463010019366e-05,1e-12,accept,9.051583022390569e-20
8081,3.716463110019366e-05,1e-12,accept,9.06262267207777e-20
8082,3.7164632100193665e-05,1e-12,accept,9.04552628147344e-20
8083,3.716463310019367e-05,1e-12,accept,9.04738996012397e-20
8084,3.716463410019367e-05,1e-12,accept,9.045849945842012e-20
8085,3.716463510019367e-05,1e-12,accept,9.042240863456324e-20
8086,3.7164636100193676e-05,1e-12,accept,9.057500016379796e-20
8087,3.716463710019368e-05,1e-12,accept,9.046620207203653e-20
8088,3.716463810019368e-05,1e-12,accept,9.049959909769328e-20
8089,3.7164639100193684e-05,1e-12,accept,9.040738975982425e-20
8090,3.716464010019369e-05,1e-12,accept,9.050551832764355e-20
8091,3.716464110019369e-05,1e-12,accept,9.044702238314692e-20
8092,3.716464210019369e-05,1e-12,accept,9.046786321296474e-20
8093,3.7164643100193695e-05,1e-12,accept,9.038795305018006e-20
8094,3.71646441001937e-05,1e-12,accept,9.053488243795015e-20
8095,3.71646451001937e-05,1e-12,accept,9.044201752574118e-20
8096,3.7164646100193704e-05,1e-12,accept,9.044103135421134e-20
8097,3.7164647100193706e-05,1e-12,accept,9.058351433750659e-20
8098,3.716464810019371e-05,1e-12,accept,9.054814576025751e-20
8099,3.716464910019371e-05,1e-12,accept,9.057777293262512e-20
8100,3.7164650100193715e-05,1e-12,accept,9.056477142473848e-20
8101,3.716465110019372e-05,1e-12,accept,9.060799047343391e-20
8102,3.716465210019372e-05,1e-12,accept,9.043174010313445e-20
8103,3.716465310019372e-05,1e-12,accept,9.046684298757303e-20
8104,3.7164654100193726e-05,1e-12,accept,9.047970563966756e-20
8105,3.716465510019373e-05,1e-12,accept,9.048930084560296e-20
8106,3.716465610019373e-05,1e-12,accept,9.052452115398812e-20
8107,3.7164657100193734e-05,1e-12,accept,9.058089930988538e-20
8108,3.716465810019374e-05,1e-12,accept,9.030113402514227e-20
8109,3.716465910019374e-05,1e-12,accept,9.038383447672537e-20
8110,3.716466010019374e-05,1e-12,accept,9.05125825235993e-20
8111,3.7164661100193745e-05,1e-12,accept,9.053519212850738e-20
8112,3.716466210019375e-05,1e-12,accept,9.078106617837989e-20
8113,3.716466310019375e-05,1e-12,accept,9.044490859415341e-20
8114,3.7164664100193754e-05,1e-12,accept,9.063137404213269e-20
8115,3.7164665100193756e-05,1e-12,accept,9.058158965237771e-20
8116,3.716466610019376e-05,1e-12,accept,9.037892664708172e-20
8117,3.716466710019376e-05,1e-12,accept,9.060962429192223e-20
8118,3.7164668100193765e-05,1e-12,accept,9.059871455003811e-20
8119,3.716466910019377e-05,1e-12,accept,9.047979909287636e-20
8120,3.716467010019377e-05,1e-12,accept,9.050346149121881e-20
8121,3.716467110019377e-05,1e-12,accept,9.048554636921768e-20
8122,3.7164672100193776e-05,1e-12,accept,9.053567793901763e-20
8123,3.716467310019378e-05,1e-12,accept,9.054940615681413e-20
8124,3.716467410019378e-05,1e-12,accept,9.039365794073176e-20
8125,3.7164675100193784e-05,1e-12,accept,9.04591828042517e-20
8126,3.716467610019379e-05,1e-12,accept,9.052764720318054e-20
8127,3.716467710019379e-05,1e-12,accept,9.03508935806001e-20
8128,3.716467810019379e-05,1e-12,accept,9.06113675719707e-20
8129,3.7164679100193795e-05,1e-12,accept,9.054828969739298e-20
8130,3.71646801001938e-05,1e-12,accept,9.045089582661001e-20
8131,3.71646811001938e-05,1e-12,accept,9.052404455612535e-20
8132,3.7164682100193804e-05,1e-12,accept,9.044626222065828e-20
8133,3.7164683100193806e-05,1e-12,accept,9.047508190146768e-20
8134,3.716468410019381e-05,1e-12,accept,9.044558196516667e-20
8135,3.716468510019381e-05,1e-12,accept,9.063613047884034e-20
8136,3.7164686100193815e-05,1e-12,accept,9.053138081544734e-20
8137,3.716468710019382e-05,1e-12,accept,9.061473690188463e-20
8138,3.716468810019382e-05,1e-12,accept,9.054153305304039e-20
8139,3.716468910019382e-05,1e-12,accept,9.049665425284642e-20
8140,3.7164690100193826e-05,1e-12,accept,9.058620164339396e-20
8141,3.716469110019383e-05,1e-12,accept,9.050561589499033e-20
8142,3.716469210019383e-05,1e-12,accept,9.051706097566613e-20
8143,3.7164693100193834e-05,1e-12,accept,9.048959355525536e-20
8144,3.716469410019384e-05,1e-12,accept,9.049210652200477e-20
8145,3.716469510019384e-05,1e-12,accept,9.04836325110733e-20
8146,3.716469610019384e-05,1e-12,accept,9.04379548037029e-20
8147,3.7164697100193845e-05,1e-12,accept,9.050896993131314e-20
8148,3.716469810019385e-05,1e-12,accept,9.040716746663152e-20
8149,3.716469910019385e-05,1e-12,accept,9.044281137040968e-20
8150,3.7164700100193854e-05,1e-12,accept,9.053602838055644e-20
8151,3.7164701100193856e-05,1e-12,accept,9.050480989289171e-20
8152,3.716470210019386e-05,1e-12,accept,9.053473602340235e-20
8153,3.716470310019386e-05,1e-12,accept,9.047692274789956e-20
8154,3.7164704100193865e-05,1e-12,accept,9.042683093124197e-20
8155,3.716470510019387e-05,1e-12,accept,9.048120192091481e-20
8156,3.716470610019387e-05,1e-12,accept,9.033845496155829e-20
8157,3.716470710019387e-05,1e-12,accept,9.036771960804081e-20
8158,3.7164708100193876e-05,1e-12,accept,9.0495768881723e-20
8159,3.716470910019388e-05,1e-12,accept,9.045828623565077e-20
8160,3.716471010019388e-05,1e-12,accept,9.0643483504761e-20
8161,3.7164711100193884e-05,1e-12,accept,9.05158918203956e-20
8162,3.716471210019389e-05,1e-12,accept,9.047695528011683e-20
8163,3.716471310019389e-05,1e-12,accept,9.04303218207831e-20
8164,3.716471410019389e-05,1e-12,accept,9.057853294571624e-20
8165,3.7164715100193895e-05,1e-12,accept,9.057593173175589e-20
8166,3.71647161001939e-05,1e-12,accept,9.053486003578888e-20
8167,3.71647171001939e-05,1e-12,accept,9.048653448499065e-20
8168,3.7164718100193904e-05,1e-12,accept,9.041182588077196e-20
8169,3.7164719100193907e-05,1e-12,accept,9.041927778396392e-20
8170,3.716472010019391e-05,1e-12,accept,9.07243465774316e-20
8171,3.716472110019391e-05,1e-12,accept,9.045833525670364e-20
8172,3.7164722100193915e-05,1e-12,accept,9.045291574402937e-20
8173,3.716472310019392e-05,1e-12,accept,9.055663659170911e-20
8174,3.716472410019392e-05,1e-12,accept,9.056870696768628e-20
8175,3.716472510019392e-05,1e-12,accept,9.045217044518664e-20
8176,3.7164726100193926e-05,1e-12,accept,9.038181724978441e-20
8177,3.716472710019393e-05,1e-12,accept,9.05542402942354e-20
8178,3.716472810019393e-05,1e-12,accept,9.037644869966828e-20
8179,3.7164729100193934e-05,1e-12,accept,9.058285308235402e-20
8180,3.716473010019394e-05,1e-12,accept,9.057589241335825e-20
8181,3.716473110019394e-05,1e-12,accept,9.044818867938391e-20
8182,3.716473210019394e-05,1e-12,accept,9.068024719113555e-20
8183,3.7164733100193945e-05,1e-12,accept,9.041134050712974e-20
8184,3.716473410019395e-05,1e-12,accept,9.036547435877211e-20
8185,3.716473510019395e-05,1e-12,accept,9.043274560449105e-20
8186,3.7164736100193954e-05,1e-12,accept,9.037902304446119e-20
8187,3.7164737100193957e-05,1e-12,accept,9.04195694170854e-20
8188,3.716473810019396e-05,1e-12,accept,9.045280221386917e-20
8189,3.716473910019396e-05,1e-12,accept,9.054525623412968e-20
8190,3.7164740100193965e-05,1e-12,accept,9.05398551932428e-20
8191,3.716474110019397e-05,1e-12,accept,9.042101299145892e-20
8192,3.716474210019397e-05,1e-12,accept,9.039155537859322e-20
8193,3.716474310019397e-05,1e-12,accept,9.045246032106436e-20
8194,3.7164744100193976e-05,1e-12,accept,9.06687750856958e-20
8195,3.716474510019398e-05,1e-12,accept,9.054595490300345e-20
8196,3.716474610019398e-05,1e-12,accept,9.057195020109628e-20
8197,3.7164747100193984e-05,1e-12,accept,9.053907323892406e-20
8198,3.716474810019399e-05,1e-12,accept,9.044500152174029e-20
8199,3.716474910019399e-05,1e-12,accept,9.045550341866063e-20
8200,3.716475010019399e-05,1e-12,accept,9.057836686424601e-20
8201,3.7164751100193996e-05,1e-12,accept,9.057557367554231e-20
8202,3.7164752100194e-05,1e-12,accept,9.046961721806508e-20
8203,3.7164753100194e-05,1e-12,accept,9.057118512094392e-20
8204,3.7164754100194004e-05,1e-12,accept,9.045804934224111e-20
8205,3.716475510019401e-05,1e-12,accept,9.055904808098875e-20
8206,3.716475610019401e-05,1e-12,accept,9.059618089507553e-20
8207,3.716475710019401e-05,1e-12,accept,9.053163007679066e-20
8208,3.7164758100194015e-05,1e-12,accept,9.041965664717685e-20
8209,3.716475910019402e-05,1e-12,accept,9.047102844169949e-20
8210,3.716476010019402e-05,1e-12,accept,9.040614212486979e-20
8211,3.716476110019402e-05,1e-12,accept,9.05253106477219e-20
8212,3.7164762100194026e-05,1e-12,accept,9.064857649883408e-20
8213,3.716476310019403e-05,1e-12,accept,9.05500658296506e-20
8214,3.716476410019403e-05,1e-12,accept,9.061483652106282e-20
8215,3.7164765100194034e-05,1e-12,accept,9.052609266350812e-20
8216,3.716476610019404e-05,1e-12,accept,9.052418594018924e-20
8217,3.716476710019404e-05,1e-12,accept,9.049681250133303e-20
8218,3.716476810019404e-05,1e-12,accept,9.049527415978855e-20
8219,3.7164769100194046e-05,1e-12,accept,9.057124881782658e-20
8220,3.716477010019405e-05,1e-12,accept,9.047081450888963e-20
8221,3.716477110019405e-05,1e-12,accept,9.060486252961981e-20
8222,3.7164772100194054e-05,1e-12,accept,9.049256662438484e-20
8223,3.716477310019406e-05,1e-12,accept,9.052445216084621e-20
8224,3.716477410019406e-05,1e-12,accept,9.037782687630183e-20
8225,3.716477510019406e-05,1e-12,accept,9.044685791596041e-20
8226,3.7164776100194065e-05,1e-12,accept,9.051964254909114e-20
8227,3.716477710019407e-05,1e-12,accept,9.042845918213659e-20
8228,3.716477810019407e-05,1e-12,accept,9.062589480035415e-20
8229,3.716477910019407e-05,1e-12,accept,9.058326614746395e-20
8230,3.7164780100194076e-05,1e-12,accept,9.044386587146997e-20
8231,3.716478110019408e-05,1e-12,accept,9.063089027617332e-20
8232,3.716478210019408e-05,1e-12,accept,9.04936893514475e-20
8233,3.7164783100194084e-05,1e-12,accept,9.047258786881986e-20
8234,3.716478410019409e-05,1e-12,accept,9.040266702646784e-20
8235,3.716478510019409e-05,1e-12,accept,9.048915739575565e-20
8236,3.716478610019409e-05,1e-12,accept,9.038429635229612e-20
8237,3.7164787100194096e-05,1e-12,accept,9.058951231511843e-20
8238,3.71647881001941e-05,1e-12,accept,9.066097158537838e-20
8239,3.71647891001941e-05,1e-12,accept,9.052653422170723e-20
8240,3.7164790100194104e-05,1e-12,accept,9.052654018639916e-20
8241,3.716479110019411e-05,1e-12,accept,9.046954449026467e-20
8242,3.716479210019411e-05,1e-12,accept,9.048868703079775e-20
8243,3.716479310019411e-05,1e-12,accept,9.046515972301182e-20
8244,3.7164794100194115e-05,1e-12,accept,9.055933415047462e-20
8245,3.716479510019412e-05,1e-12,accept,9.054212016186425e-20
8246,3.716479610019412e-05,1e-12,accept,9.048193172717424e-20
8247,3.7164797100194123e-05,1e-12,accept,9.038582751226662e-20
8248,3.7164798100194126e-05,1e-12,accept,9.05095407256576e-20
8249,3.716479910019413e-05,1e-12,accept,9.055078832121796e-20
8250,3.716480010019413e-05,1e-12,accept,9.066345906234189e-20
8251,3.7164801100194135e-05,1e-12,accept,9.044887419222805e-20
8252,3.716480210019414e-05,1e-12,accept,9.052717511178832e-20
8253,3.716480310019414e-05,1e-12,accept,9.07185289753773e-20
8254,3.716480410019414e-05,1e-12,accept,9.044791316861686e-20
8255,3.7164805100194146e-05,1e-12,accept,9.047271045491967e-20
8256,3.716480610019415e-05,1e-12,accept,9.042011734673408e-20
8257,3.716480710019415e-05,1e-12,accept,9.039605398782426e-20
8258,3.7164808100194154e-05,1e-12,accept,9.052252986540838e-20
8259,3.716480910019416e-05,1e-12,accept,9.06237182386855e-20
